LINK_ID,F_NODE,T_NODE,ROAD_NAME,TRAFFIC,LANES,MAX_SPD
1220052100,1220021700,1220022300,언주로,93,1,30
1220075000,1220039100,1220038800,언주로107길,0,1,60
1220075100,1220038800,1220039100,언주로107길,0,1,60
1220036601,1220058300,1220010000,논현로,19,2,40
1220036703,1220010000,1220058300,논현로,45,2,40
1220102400,1220059400,1220010000,압구정로29길,0,1,60
1220102500,1220010000,1220059400,압구정로29길,0,1,60
1220034505,1220055200,1220010000,논현로,32,2,60
1220034405,1220010000,1220055200,논현로,14,2,60
1220077100,1220040800,1220038900,테헤란로104길,0,1,60
1220077200,1220038900,1220040800,테헤란로104길,0,1,60
1220073000,1220038900,1220036900,테헤란로104길,0,1,30
1220072900,1220036900,1220038900,테헤란로104길,0,1,30
1220043900,1220014600,1220013800,자곡로,34,3,60
1220043800,1220013800,1220014600,자곡로,9,3,60
1220052300,1220023000,1220020700,광평로,82,3,60
1220052200,1220020700,1220023000,광평로,50,3,60
1220013203,1220021800,1220020700,광평로,82,2,60
1220007601,1210020600,1220003400,논현로,26,3,60
1220106100,1220060100,1220061100,논현로,133,2,60
1220037301,1220061500,1220002900,언주로,264,3,60
1220037202,1220062400,1220002900,언주로,124,3,60
1220079700,1220041600,1220045000,테헤란로115길,19,2,40
1220056200,1220025600,1220024500,밤고개로,3,1,40
1220004902,1220054500,1220056700,영동대로,193,3,60
1220037302,1220002900,1220062300,언주로,264,3,60
1220037201,1220002900,1220061600,언주로,124,3,60
1220004700,1220002500,1220053600,강남대로,16,1,40
1220004600,1210050500,1220051600,강남대로,15,1,40
1220087902,1220047600,1220046500,봉은사로113길,1,1,40
1220013305,1220020700,1220064500,광평로,50,1,60
1220051802,1220064400,1220023300,삼성서울병원내부도로,0,1,30
1220051902,1220023300,1220064400,삼성서울병원내부도로,0,1,30
1220093101,1210050300,1210049700,잠원로,15,3,60
1220110100,1220045000,1220041600,테헤란로115길,0,2,40
1220109800,1220041600,1220037700,역삼로107길,0,2,40
1220110000,1220041400,1220043700,봉은사로114길,0,2,40
1220110400,1220046500,1220045000,테헤란로115길,1,3,40
1220110700,1220052300,1220057100,압구정로42길,0,1,60
1220110800,1220057100,1220058800,압구정로42길,0,1,60
1220109600,1220035200,1220034200,논현로94길,0,1,60
1220109900,1220041300,1220039100,봉은사로37길,0,1,60
1220109500,1220033700,1220032900,테헤란로25길,0,1,60
1220109400,1220032900,1220032500,테헤란로25길,0,1,60
1220109300,1220033200,1220031700,논현로86길,0,1,60
1220109200,1220012300,1220012100,헌릉로758길,0,1,60
1220036704,1220058300,1220060100,논현로,45,2,60
1220036602,1220060100,1220058300,논현로,19,2,60
1220035700,1220055200,1220058300,논현로,48,2,60
1220035600,1220058300,1220055200,논현로,17,2,60
1220306300,1220013800,1220063200,자곡로,0,2,40
1220306400,1220063200,1220013800,자곡로,0,2,40
1220309900,1220148400,1220147200,밤고개로21길,0,2,40
1220310000,1220147200,1220148400,밤고개로21길,0,2,40
1220310900,1220014600,1220148400,헌릉로757길,4,2,50
1220311000,1220148400,1220014600,헌릉로757길,4,2,50
1220311700,1220148400,1220148500,헌릉로757길,4,2,50
1220311800,1220148500,1220148400,헌릉로757길,4,2,50
1220040901,1220148500,1220012600,헌릉로757길,4,2,30
1220041001,1220012600,1220148500,헌릉로757길,4,2,30
1220040902,1220012700,1220148500,헌릉로757길,0,2,30
1220041002,1220148500,1220012700,헌릉로757길,0,2,30
1220006713,1220012900,1220147200,밤고개로,0,3,60
1220006613,1220013800,1220147200,밤고개로,69,3,60
1220006723,1220147200,1220013800,밤고개로,0,3,60
1220006623,1220147200,1220012900,밤고개로,69,3,60
